repoName,id,title,url_x,lockReason,timelineCount,labels,fixUrl,fixUrlCount,tf_idf,size,nameWithOwner,owner,name,url_y,description,stars,primaryLanguage,updatedAt,createdAt,issuesCount,forkCount,watchersCount,discussionsCount
Azure/azure-functions-durable-python,MDU6SXNzdWU3NDI1NDkzMzA=,context.create_timer() fails when microseconds = 0,https://github.com/Azure/azure-functions-durable-python/issues/220,,14,[],https://github.com/Azure/azure-functions-durable-python/pull/228,1,0.4129809866131052,3446.0,Azure/azure-functions-durable-python,Azure,azure-functions-durable-python,https://github.com/Azure/azure-functions-durable-python,Python library for using the Durable Functions bindings.,130,Python,2024-06-11T15:12:46Z,2019-01-28T06:38:12Z,267,52,49,0
milvus-io/pymilvus,I_kwDOC23lUc4_VAr5,[FEATURE]: Add util functions to manipulate hybrid timestamp,https://github.com/milvus-io/pymilvus/issues/830,,4,[],https://github.com/milvus-io/pymilvus/pull/831,2,0.6908668324760894,3442.0,milvus-io/pymilvus,milvus-io,pymilvus,https://github.com/milvus-io/pymilvus,Python SDK for Milvus.,924,Python,2024-06-13T04:07:49Z,2019-06-13T11:38:34Z,803,299,17,0
snowflakedb/snowflake-connector-python,I_kwDOA7YLOs49_Pmj,SNOW-499493: Some interval math off by one microsecond for years beyond ~2250,https://github.com/snowflakedb/snowflake-connector-python/issues/926,,12,"['bug', 'needs triage']",https://github.com/snowflakedb/snowflake-connector-python/pull/1030,1,0.5583135765391439,3419.0,snowflakedb/snowflake-connector-python,snowflakedb,snowflake-connector-python,https://github.com/snowflakedb/snowflake-connector-python,Snowflake Connector for Python,565,Python,2024-06-12T14:20:10Z,2016-06-29T22:29:53Z,675,452,41,0
googleapis/python-storage,MDU6SXNzdWU3OTIwNjY2MDE=,Accessing blob.custom_time errors on 0 microsecond timestamp,https://github.com/googleapis/python-storage/issues/363,,23,"['api: storage', 'type: bug', 'priority: p2']",https://github.com/googleapis/python-storage/pull/371,9,0.4400521561589376,3395.0,googleapis/python-storage,googleapis,python-storage,https://github.com/googleapis/python-storage,,420,Python,2024-06-11T16:55:18Z,2019-12-10T00:10:14Z,500,151,48,0
jcrist/msgspec,I_kwDOE9hz385kELGK,Retain timezone offset for datetime,https://github.com/jcrist/msgspec/issues/384,,7,[],https://github.com/jcrist/msgspec/pull/391,2,0.4268266928502228,3394.0,jcrist/msgspec,jcrist,msgspec,https://github.com/jcrist/msgspec,"A fast serialization and validation library, with builtin support for JSON, MessagePack, YAML, and TOML",1972,Python,2024-06-13T14:37:42Z,2021-01-26T02:53:57Z,332,59,19,0
sibson/redbeat,MDU6SXNzdWU2MDcwNDMzODk=,Tasks are running twice - potential solution: use pytz.timezone.localize instead of tzinfo in datetime,https://github.com/sibson/redbeat/issues/160,,11,[],https://github.com/sibson/redbeat/pull/161,2,0.3392435391898964,3390.0,sibson/redbeat,sibson,redbeat,https://github.com/sibson/redbeat,RedBeat is a Celery Beat Scheduler that stores the scheduled tasks and runtime metadata in Redis.,886,Python,2024-06-13T06:40:30Z,2015-08-20T05:10:07Z,125,128,20,0
alteryx/woodwork,MDU6SXNzdWU3MDM5MTM1NjE=,Verify support for Datetime with timezone,https://github.com/alteryx/woodwork/issues/111,,22,['enhancement'],https://github.com/alteryx/woodwork/pull/1376,2,0.6018795071521584,3380.0,alteryx/woodwork,alteryx,woodwork,https://github.com/alteryx/woodwork,Woodwork is a Python library that provides robust methods for managing and communicating data typing information.,139,Python,2024-05-21T17:37:40Z,2020-08-24T14:16:06Z,792,19,19,0
fossasia/open-event-server,MDU6SXNzdWUyMzM5MTEwNDk=,Migrate all data in datetime fields to `time-stamp with timezone`,https://github.com/fossasia/open-event-server/issues/3739,,28,"['refactor', 'database']",https://github.com/fossasia/open-event-server/pull/3708,3,0.3552290824907492,3379.0,fossasia/open-event-server,fossasia,open-event-server,https://github.com/fossasia/open-event-server,The Open Event Organizer Server to Manage Events https://test-api.eventyay.com,2957,Python,2024-06-12T16:23:38Z,2015-05-08T09:16:19Z,3568,1892,54,0
vinteo/hass-opensprinkler,MDU6SXNzdWU2Mjc4Nzg0NTM=,Last run sensor time seems to be off due to timezones,https://github.com/vinteo/hass-opensprinkler/issues/89,,27,['bug'],https://github.com/vinteo/hass-opensprinkler/pull/114,2,0.3266353930416609,3357.0,vinteo/hass-opensprinkler,vinteo,hass-opensprinkler,https://github.com/vinteo/hass-opensprinkler,OpenSprinkler Integration for Home Assistant,189,Python,2024-06-09T15:58:27Z,2018-02-08T01:52:05Z,151,37,17,12
flopp/GpxTrackPoster,MDU6SXNzdWU2ODk1NTk4NjI=,Incorrect case of month names,https://github.com/flopp/GpxTrackPoster/issues/50,,17,['localization'],https://github.com/flopp/GpxTrackPoster/pull/65,1,0.3402422864688856,3234.0,flopp/GpxTrackPoster,flopp,GpxTrackPoster,https://github.com/flopp/GpxTrackPoster,Create a visually appealing poster from your GPX tracks,404,Python,2024-06-12T14:04:45Z,2016-01-08T22:57:55Z,48,49,15,0
sdispater/pendulum,MDU6SXNzdWU3Njk4MDY2MjU=,Error dividing duration by float,https://github.com/sdispater/pendulum/issues/525,,8,[],https://github.com/sdispater/pendulum/pull/593,2,0.3467072686136606,3231.0,sdispater/pendulum,sdispater,pendulum,https://github.com/sdispater/pendulum,Python datetimes made easy,6109,Python,2024-06-12T04:09:49Z,2016-06-27T23:37:53Z,528,373,68,14
danielgtaylor/python-betterproto,I_kwDODMKpvM5g1Tpu,Inconsistancy between Timestamp field serailized via protobuf and json,https://github.com/danielgtaylor/python-betterproto/issues/467,,3,[],https://github.com/danielgtaylor/python-betterproto/pull/468,1,0.7374314984230368,3226.0,danielgtaylor/python-betterproto,danielgtaylor,python-betterproto,https://github.com/danielgtaylor/python-betterproto,"Clean, modern, Python 3.6+ code generator & library for Protobuf 3 and async gRPC",1423,Python,2024-06-13T13:17:55Z,2019-10-10T04:09:03Z,331,193,23,0
RhetTbull/osxphotos,I_kwDOC3Qk2c56s48A,utc to local timezone handling wrong,https://github.com/RhetTbull/osxphotos/issues/1356,,7,['bug'],https://github.com/RhetTbull/osxphotos/pull/1357,2,0.4161188741284988,3172.0,RhetTbull/osxphotos,RhetTbull,osxphotos,https://github.com/RhetTbull/osxphotos,"Python app to work with pictures and associated metadata from Apple Photos on macOS. Also includes a package to provide programmatic access to the Photos library, pictures, and metadata. ",1798,Python,2024-06-13T15:47:45Z,2019-06-16T07:07:49Z,922,94,22,182
bentoml/BentoML,I_kwDOCqr3Ec5LFIc0,model creation time is always utc,https://github.com/bentoml/BentoML/issues/2540,,18,[],https://github.com/bentoml/BentoML/pull/2572,1,0.3606871345905688,3111.0,bentoml/BentoML,bentoml,BentoML,https://github.com/bentoml/BentoML,"The easiest way to serve AI/ML models in production - Build Model Inference Service, LLM APIs, Multi-model Inference Graph/Pipelines, LLM/RAG apps, and more!",6721,Python,2024-06-13T14:59:04Z,2019-04-02T01:39:27Z,1041,759,73,195
skarim/vobject,MDU6SXNzdWUxNTcxMDE4MTQ=,Serializing iCalendar throws NonExistentTimeError when using pytz timezones,https://github.com/skarim/vobject/issues/32,,9,[],https://github.com/medmunds/vobject/commit/c7efe6ad5b01fc88ccc3a4ade88f47f66418c40c,7,0.6583571372727488,3084.0,skarim/vobject,skarim,vobject,https://github.com/skarim/vobject,A full-featured Python package for parsing and creating iCalendar and vCard files,249,Python,2024-06-05T15:52:39Z,2016-01-15T20:13:33Z,112,90,19,0
certtools/intelmq,I_kwDOAULhxc5XB9rD,Harmonization DateTime incorrect handling of naive time strings,https://github.com/certtools/intelmq/issues/2278,,8,[],https://github.com/gethvi/intelmq/commit/213ab60985d5b4ab2d1e6923c5d588b5efaf0c1c,6,0.4929734987613174,3073.0,certtools/intelmq,certtools,intelmq,https://github.com/certtools/intelmq,IntelMQ is a solution for IT security teams for collecting and processing security feeds using a message queuing protocol.,944,Python,2024-06-10T19:19:36Z,2014-06-24T10:11:39Z,1215,295,74,12
mathiasertl/django-ca,MDU6SXNzdWUyNjU0NjUxNDE=,command sign_cert: can't compare offset-naive and offset-aware datetimes,https://github.com/mathiasertl/django-ca/issues/29,,10,[],https://github.com/redNixon/django-ca/commit/3c9411db05a0cae62ad3b7c5da62e4e8ea7eca21,3,0.3924425528134971,3070.0,mathiasertl/django-ca,mathiasertl,django-ca,https://github.com/mathiasertl/django-ca,Django app providing a Certificate Authority,135,Python,2024-05-30T21:40:29Z,2015-12-23T15:22:57Z,71,43,12,0
googleapis/google-cloud-python,MDU6SXNzdWU0NjQ1ODczMQ==,DISCUSSION: Should deserialized timestamps have a timezone?,https://github.com/googleapis/google-cloud-python/issues/279,,62,"['type: question', 'api: datastore']",https://github.com/dhermes/google-cloud-python/commit/b1b2aec3af0959a85ab1a3015e8c82468698120b,48,0.542228773379805,3054.0,googleapis/google-cloud-python,googleapis,google-cloud-python,https://github.com/googleapis/google-cloud-python,Google Cloud Client Library for Python,4704,Python,2024-06-13T07:42:19Z,2014-01-28T15:51:47Z,3782,1498,298,3
DadosAbertosDeFeira/maria-quiteria,MDU6SXNzdWU3MzgyNzM4NzA=,"Remover warnings.warn(""DateTimeField %s received a naive datetime (%s)""",https://github.com/DadosAbertosDeFeira/maria-quiteria/issues/239,,3,[],https://github.com/rudaporto/maria-quiteria/commit/e01e56d1f0dd521c01c7e71dbf69f5a715308bb5,2,0.4896982410245452,3042.0,DadosAbertosDeFeira/maria-quiteria,DadosAbertosDeFeira,maria-quiteria,https://github.com/DadosAbertosDeFeira/maria-quiteria,Backend para coleta e disponibilização dos dados 📜,165,Python,2024-03-20T02:33:49Z,2019-11-08T17:07:12Z,128,69,9,0
GenericMappingTools/pygmt,I_kwDOBRZfO85NJ7W1,Allow brave users to run PyGMT with old GMT versions?,https://github.com/GenericMappingTools/pygmt/issues/1991,,23,['enhancement'],https://github.com/GenericMappingTools/pygmt/pull/1838,8,0.3363526070781409,2965.0,GenericMappingTools/pygmt,GenericMappingTools,pygmt,https://github.com/GenericMappingTools/pygmt,A Python interface for the Generic Mapping Tools.,727,Python,2024-06-13T02:58:04Z,2017-03-17T20:31:51Z,905,214,29,0
sdispater/pendulum,MDU6SXNzdWU2MjM5MTM0MjM=,"Duration methods (total_days(), in_days()) return incorrect values and/or do not match docs",https://github.com/sdispater/pendulum/issues/475,,3,[],https://github.com/sdispater/pendulum/pull/482,2,0.4277014632251921,2924.0,sdispater/pendulum,sdispater,pendulum,https://github.com/sdispater/pendulum,Python datetimes made easy,6109,Python,2024-06-12T04:09:49Z,2016-06-27T23:37:53Z,528,373,68,14
evroon/bracket,I_kwDOIlh6kc6HXgob,Datetime issues when Postgres database has a timezone set.,https://github.com/evroon/bracket/issues/676,,5,[],https://github.com/evroon/bracket/pull/677,1,0.4094998490365799,2914.0,evroon/bracket,evroon,bracket,https://github.com/evroon/bracket,Selfhosted tournament system with web interface,148,Python,2024-06-12T18:34:49Z,2022-12-09T09:56:31Z,73,28,5,19
GenericMappingTools/pygmt,MDU6SXNzdWU4NTAwOTQzNzQ=,Figure.grdcontour crashes for GMT dev (the upcoming v6.2.0),https://github.com/GenericMappingTools/pygmt/issues/1177,,19,"['bug', 'upstream']",https://github.com/GenericMappingTools/gmt/pull/5099,5,0.3074582646424338,2883.0,GenericMappingTools/pygmt,GenericMappingTools,pygmt,https://github.com/GenericMappingTools/pygmt,A Python interface for the Generic Mapping Tools.,727,Python,2024-06-13T02:58:04Z,2017-03-17T20:31:51Z,905,214,29,0
meteostat/meteostat-python,I_kwDOEQHg985xizLf,`Hourly` attempts to fetch data of next year,https://github.com/meteostat/meteostat-python/issues/132,,4,[],https://github.com/meteostat/meteostat-python/commit/e3a927e6595d596e1b2649ea44b7df860e0760c6,2,0.5385583465648139,2875.0,meteostat/meteostat-python,meteostat,meteostat-python,https://github.com/meteostat/meteostat-python,Access and analyze historical weather and climate data with Python.,379,Python,2024-06-12T13:35:04Z,2020-08-05T15:47:15Z,81,55,9,28
triton-inference-server/server,MDU6SXNzdWU1ODcxMzQ2NjM=,Incorrect last_inference_timestamp_milliseconds values in api/status output in 1.10.0,https://github.com/triton-inference-server/server/issues/1222,,4,[],https://github.com/triton-inference-server/server/pull/1249,1,0.3954941761992879,2873.0,triton-inference-server/server,triton-inference-server,server,https://github.com/triton-inference-server/server,The Triton Inference Server provides an optimized cloud and edge inferencing solution. ,7598,Python,2024-06-13T14:33:35Z,2018-10-04T21:10:30Z,3553,1409,139,123
google/slo-generator,I_kwDOEcsaxc5d7lza,🐛 [BUG] - Cloud Monitoring MQL uses local timezone rather than UTC,https://github.com/google/slo-generator/issues/329,,17,"['bug', 'backend', 'p/cloud_monitoring_mql']",https://github.com/google/slo-generator/pull/326,1,0.3066693992939098,2856.0,google/slo-generator,google,slo-generator,https://github.com/google/slo-generator,"SLO Generator computes SLIs, SLOs, Error Budgets and Burn Rates from supported backends, then exports an SLO report to supported targets.",457,Python,2024-06-03T06:49:50Z,2020-09-25T09:08:42Z,155,73,17,6
vacanza/python-holidays,MDU6SXNzdWUxNjU5NTc2Njc=,Georgia: Martin Luther King Day,https://github.com/vacanza/python-holidays/issues/25,,3,[],https://github.com/vacanza/python-holidays/commit/ce59484b74e023ce42af339e291df2811ffefb4b,2,0.3942710697580587,2850.0,vacanza/python-holidays,vacanza,python-holidays,https://github.com/vacanza/python-holidays,Generate and work with holidays in Python,1375,Python,2024-06-12T23:21:36Z,2014-08-24T15:17:18Z,537,443,17,14
litestar-org/litestar,I_kwDOGfceZM5jYJQv,Bug: test failures where local date different from UTC,https://github.com/litestar-org/litestar/issues/1491,,10,"['Bug :bug:', 'Triage Required :hospital:']",https://github.com/litestar-org/litestar/commit/d114c811edd18ee5895b44cbfd6e54b217126e73,8,0.3565815590340628,2824.0,litestar-org/litestar,litestar-org,litestar,https://github.com/litestar-org/litestar,"Production-ready, Light, Flexible and Extensible ASGI API framework | Effortlessly Build Performant APIs",4930,Python,2024-06-13T16:21:32Z,2021-12-06T19:43:06Z,1030,344,40,190
sdispater/pendulum,I_kwDOA7OAkM5o8CFf,"Pendulum can not find timezone on Alpine docker, resulting in `.now()` being broken",https://github.com/sdispater/pendulum/issues/715,,5,[],https://github.com/sdispater/pendulum/commit/879250702da7e2f51e27c122d8d53cbbb3b734fd,4,0.4363678702773461,2805.0,sdispater/pendulum,sdispater,pendulum,https://github.com/sdispater/pendulum,Python datetimes made easy,6109,Python,2024-06-12T04:09:49Z,2016-06-27T23:37:53Z,528,373,68,14
closeio/ciso8601,MDU6SXNzdWUxODY5NjkyMzY=,Better error handling if pytz is missing,https://github.com/closeio/ciso8601/issues/19,,20,[],https://github.com/mozilla-services/buildhub/pull/444,1,0.3502444482082236,2802.0,closeio/ciso8601,closeio,ciso8601,https://github.com/closeio/ciso8601,Fast ISO8601 date time parser for Python written in C,557,Python,2024-04-30T00:36:06Z,2014-06-09T04:04:12Z,63,41,28,0
stac-utils/stac-fastapi,MDU6SXNzdWU5MjUyMTUyNzA=,Issues with Search datetime parameter parsing - blank start or end range and lowercase t or z,https://github.com/stac-utils/stac-fastapi/issues/161,,12,['spec'],https://github.com/stac-utils/stac-fastapi/pull/368,1,0.3227180161051654,2791.0,stac-utils/stac-fastapi,stac-utils,stac-fastapi,https://github.com/stac-utils/stac-fastapi,STAC API implementation with FastAPI. ,221,Python,2024-06-13T12:05:53Z,2020-06-17T03:31:20Z,288,98,21,19
pvlib/pvlib-python,I_kwDOAddtos5MVAb-,Set leap_day=True as default in pvlib.iotools.get_psm3(),https://github.com/pvlib/pvlib-python/issues/1481,,18,['io'],https://github.com/pvlib/pvlib-python/pull/1500,5,0.3659103636859819,2784.0,pvlib/pvlib-python,pvlib,pvlib-python,https://github.com/pvlib/pvlib-python,A set of documented functions for simulating the performance of photovoltaic energy systems.,1103,Python,2024-06-13T07:09:22Z,2015-02-17T00:21:33Z,968,947,80,109
pvlib/pvlib-python,I_kwDOAddtos5MVAb-,Set leap_day=True as default in pvlib.iotools.get_psm3(),https://github.com/pvlib/pvlib-python/issues/1481,,14,['io'],https://github.com/pvlib/pvlib-python/pull/1511,1,0.3659103636859819,2784.0,pvlib/pvlib-python,pvlib,pvlib-python,https://github.com/pvlib/pvlib-python,A set of documented functions for simulating the performance of photovoltaic energy systems.,1103,Python,2024-06-13T07:09:22Z,2015-02-17T00:21:33Z,968,947,80,109
dateutil/dateutil,MDU6SXNzdWUzMTQ3MDYzNzU=,Parser error with unambiguous date in year 31,https://github.com/dateutil/dateutil/issues/687,,18,"['help wanted', 'parser', 'medium-difficulty']",https://github.com/dateutil/dateutil/commit/b99a98c72582a49f7b10f2abd1e09f2518d4ed66,7,0.3804974721432264,2760.0,dateutil/dateutil,dateutil,dateutil,https://github.com/dateutil/dateutil,Useful extensions to the standard Python datetime features,2266,Python,2024-06-10T19:57:22Z,2014-11-19T18:56:16Z,721,481,46,0
dbt-labs/dbt-core,I_kwDOAzEXQ852j_vV,[CT-3374] [Bug] test_utils.TestCurrentTimestamp.test_current_timestamp_matches_utc is failing for the MacOS runner,https://github.com/dbt-labs/dbt-core/issues/9057,,10,"['bug', 'backport 1.5.latest', 'backport 1.6.latest', 'backport 1.7.latest']",https://github.com/dbt-labs/dbt-core/pull/9058,2,0.4935733761224972,2752.0,dbt-labs/dbt-core,dbt-labs,dbt-core,https://github.com/dbt-labs/dbt-core,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use to build applications.,9138,Python,2024-06-13T15:25:52Z,2016-03-10T02:38:00Z,5192,1524,136,228
scikit-learn-contrib/category_encoders,I_kwDOAs5Wy85ohqIP,CountEncoder incorrectly counts Timestamp columns,https://github.com/scikit-learn-contrib/category_encoders/issues/412,,13,"['bug', 'good first issue']",https://github.com/scikit-learn-contrib/category_encoders/pull/415,1,0.3721964355267198,2728.0,scikit-learn-contrib/category_encoders,scikit-learn-contrib,category_encoders,https://github.com/scikit-learn-contrib/category_encoders,A library of sklearn compatible categorical variable encoders,2381,Python,2024-06-11T23:24:33Z,2015-11-29T19:32:37Z,288,393,39,0
python-humanize/humanize,I_kwDOG9EFvM5__zcr,Negative amounts of time result in `a day` from naturaldelta,https://github.com/python-humanize/humanize/issues/171,,9,['bug'],https://github.com/python-humanize/humanize/pull/173,4,0.4145442258127453,2721.0,python-humanize/humanize,python-humanize,humanize,https://github.com/python-humanize/humanize,Python humanize functions,395,Python,2024-06-13T10:19:44Z,2022-03-06T08:50:33Z,49,58,3,0
dateutil/dateutil,MDU6SXNzdWUzMDUxNTA1MDE=,python-dateutil 2.7.0: TypeError in `parser.parse()`,https://github.com/dateutil/dateutil/issues/639,,7,"['wontfix', 'parser']",https://github.com/privacyidea/privacyidea/pull/1084,2,0.6865669056693329,2716.0,dateutil/dateutil,dateutil,dateutil,https://github.com/dateutil/dateutil,Useful extensions to the standard Python datetime features,2266,Python,2024-06-10T19:57:22Z,2014-11-19T18:56:16Z,721,481,46,0
