Rater	Training?	Testing?	Set 3?	Skipped?	False pos?	Owner	Project	Title	Link	Fix Link	Stars	TF-IDFs	Size	Datetime	Arrow	Pendulum	Description	Category 1	Category 2	Affected Computation 1	Affected Computation 2	Affected Computation 3	Obscurity	Impact/Severity	# LOC	Logic Needed	Comments	BPST1	BPST2	BPST3	Make Benchmark?	Associated Benchmark
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	TRUE	facebookresearch	hydra	Support casting intervals to int	https://github.com/facebookresearch/hydra/issues/915	https://github.com/facebookresearch/hydra/pull/921	8326	0.4669486585	1453	1	0	0																
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	TRUE	sdispater	pendulum	pendulum.DateTime using hardcoded pendulum.datetime in methods	https://github.com/sdispater/pendulum/issues/203	https://github.com/sdispater/pendulum/pull/707	6109	0.4660724547	1297	1	0	1											just refactoring for easier subclassing					
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	FALSE	stac-utils	pystac-client	search result depends on datetime format	https://github.com/stac-utils/pystac-client/issues/644	https://github.com/stac-utils/pystac-client/pull/686	146	0.4648592497	8577	1	0	0		Timezone	String Representation	Timezone Conversions	String Parsing/Formatting (data)		Medium	Medium	Low	Medium		Using Naïve Datetime Incorrectly			No	
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	TRUE	sdispater	pendulum	Can't install pendulum with pip install -t	https://github.com/sdispater/pendulum/issues/20	https://github.com/sdispater/pendulum/pull/22	6109	0.4642691571	5763	1	0	1																
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	sdispater	pendulum	deepcopy on DateTime produces incorrect offset in copy during dst transition	https://github.com/sdispater/pendulum/issues/767	https://github.com/sdispater/pendulum/commit/eab4f0e4bcd75468e463da3c5fc5eff60d37a696	6109	0.4613947502	2697	1	0	1		Fold	DST	Datetime Construction			High	Medium	Medium	Low		Creating time in unspecified fold			No	
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	FALSE	gjcarneiro	yacron	wrong task start time(due to UTC)	https://github.com/gjcarneiro/yacron/issues/17	https://github.com/gjcarneiro/yacron/commit/84cf969eef6f957fa824d9973b892b9626d2de11	447	0.4594198086	1275	1	0	0		Timezone		Datetime Comparison			Low	Medium	Medium	Low	not sure what AC should be, since its "wrong start time"	Adding Support for New Features			No	
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	influxdata	influxdb-client-python	Nanoseconds lost when pd.Timestamp is used as a query parameter	https://github.com/influxdata/influxdb-client-python/issues/455	https://github.com/influxdata/influxdb-client-python/pull/457	677	0.4578990733	1016	1	0	0		String Representation		String Parsing/Formatting (data)			Medium	Low	Low	Low		Precision of Representation			Yes	
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	dateutil	dateutil	Allow tzinfos to return None	https://github.com/dateutil/dateutil/issues/661	https://github.com/dateutil/dateutil/pull/540	2266	0.4577893797	1295	1	0	0		Timezone		String Parsing/Formatting (data)	String Parsing/Formatting (humanized)	Datetime Construction	Medium	Low	Medium	Medium		Incorrect Format Assumptions	Dropping Timezones		Yes	
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	echoboomer	incident-bot	[BUG] Timestamp mismatch	https://github.com/echoboomer/incident-bot/issues/453	https://github.com/echoboomer/incident-bot/pull/461	112	0.4570247449	2410	1	0	0		Timezone		Datetime Construction			Low	Medium	Medium	Low	mainly swapping out TZ provider	Library Bug			Specific	
5: Peter Sasha	FALSE	FALSE	TRUE	FALSE	TRUE	sdispater	pendulum	deepcopy of dict containing datetime  ~1000x slower with pendulum 1.4.1	https://github.com/sdispater/pendulum/issues/234	https://github.com/sdispater/pendulum/pull/235	6109	0.4567761658	2614	1	0	1																
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	FALSE	ccxt	ccxt	Python base cryptopia class do not fill datetime and timestamp correctly at parse_order method	https://github.com/ccxt/ccxt/issues/3351	https://github.com/ccxt/ccxt/commit/55a2643c35f41d51ec1ec04a2e1ab94f4d8609c3	31719	0.4550126348	2349	1	0	0		Timestamps		String Parsing/Formatting (data)			Low	Medium	Low	Low	doesn't parse datetime correctly; is this a false positive??	Incorrect Format Assumptions	Library Bug		Specific	
5: Peter Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	dora-metrics	pelorus	convert_date_time_to_timestamp incorrectly handles timezones	https://github.com/dora-metrics/pelorus/issues/662	https://github.com/dora-metrics/pelorus/pull/664	238	0.4546595501	3465	1	0	0		Timezone	Timestamps	Timestamp/Hash Construction	Timezone Conversions		Low	Medium	Very High	High		Using Naïve Datetime Incorrectly			Yes	
5: Peter Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	sdispater	pendulum	Bad results using .replace() during DST transitioning off	https://github.com/sdispater/pendulum/issues/415	https://github.com/sdispater/pendulum/pull/414	6109	0.4538252292	1491	1	0	1		Fold	DST	Replacing/Rounding Datetime Components			High	Medium	Medium	Low		Creating time in unspecified fold			Yes	
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	aws	aws-sdk-pandas	read_parquet with Pyarrow backed tries to tz_localize(tz="UTC") on already localised UTC timestamps	https://github.com/aws/aws-sdk-pandas/issues/2410	https://github.com/aws/aws-sdk-pandas/pull/2411	3834	0.4530123304	2018	1	0	0		Timezone		Timezone Conversions			Low	High	Medium	Medium		Using Naïve Datetime Incorrectly			Yes	
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	FALSE	heavyai	pymapd	TypeError: Invalid datetime unit in metadata string "[ns, UTC]" while inserting records into Timestamp column	https://github.com/heavyai/pymapd/issues/253	https://github.com/heavyai/pymapd/commit/1647bdd12cc8ac02a4b54eecc399c6159e5bf000	111	0.452256298	1372	1	0	0		Timezone	String Representation	String Parsing/Formatting (data)			Low	Medium	Medium	Low	doesn't support timezones	Compatibility Issues	Dropping Timezones		No	
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	dateutil	dateutil	tzlocal uses startup timezone; parse uses runtime timezone	https://github.com/dateutil/dateutil/issues/100	https://github.com/dateutil/dateutil/pull/101	2266	0.4518933849	1917	1	0	0		DST	Timezone	Datetime Construction			Medium	Medium	Medium	Medium		Unintuitive Arithmetic			No	
	TRUE	FALSE	FALSE	FALSE	TRUE	python	cpython	``test_datetime`` fails with a ``--forever`` argument	https://github.com/python/cpython/issues/120782	https://github.com/python/cpython/pull/120829	60455	0.4515686952	4191	1	0	0																
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	TRUE	GenericMappingTools	pygmt	Test test_gmt_compat_6_is_applied leaves a gmt.conf file in the current directory	https://github.com/GenericMappingTools/pygmt/issues/453	https://github.com/GenericMappingTools/pygmt/pull/454	727	0.4514108412	1027	1	0	0																
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	FALSE	opendatacube	datacube-core	Issue with time based datacube query using months as a query range	https://github.com/opendatacube/datacube-core/issues/585	https://github.com/opendatacube/datacube-core/commit/830ca0f7c1c3739aa7fde36bf4b413f08820f419	492	0.451305101	1159	1	0	0		Date	String Representation	Replacing/Rounding Datetime Components	String Parsing/Formatting (humanized)		Low	Medium	Medium	Medium	searching is not looking at the correct dates -- month 1-3 is supposed to be beginning of 1 to end of 3	Adding Support for New Features	Unintuitive Arithmetic		No	
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	TRUE	aws	aws-sdk-pandas	Incorrect error message or implementation for datetime formatting?	https://github.com/aws/aws-sdk-pandas/issues/2793	https://github.com/aws/aws-sdk-pandas/pull/2796	3834	0.4510631154	1457	1	0	0																
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	TRUE	GenericMappingTools	pygmt	Policy for minimum supported GMT versions	https://github.com/GenericMappingTools/pygmt/issues/2967	https://github.com/GenericMappingTools/pygmt/pull/3070	727	0.4508693985	2090	1	0	0																
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	brython-dev	brython	datetime.strptime and time.strptime  don't parse dates with month > 9	https://github.com/brython-dev/brython/issues/1849	https://github.com/brython-dev/brython/commit/2e6b2fbcc80b65fdd62193a303e73cc38af6b766	6292	0.4500111221	2048	1	0	0		String Representation		String Parsing/Formatting (data)			Low	High	High	Medium	code change is js mainly	Incorrect Format Assumptions			No	
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	FALSE	sktime	sktime	[BUG] `day_of_year` is not generated in `DateTimeFeatures` transformation	https://github.com/sktime/sktime/issues/3188	https://github.com/sktime/sktime/pull/3222	7514	0.4491603577	1687	1	0	0		Date		Querying Datetime Components			Low	Medium	High	Low	wrong retrieval?	Incorrect API usage	Incorrect Format Assumptions		No	
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	FALSE	census-instrumentation	opencensus-python	datetime parsing in tracer fails sometimes	https://github.com/census-instrumentation/opencensus-python/issues/547	https://github.com/census-instrumentation/opencensus-python/pull/552	663	0.4487905736	1604	1	0	0		Timestamps	String Representation	String Parsing/Formatting (data)	String Parsing/Formatting (humanized)		High	Medium	Low	Medium	same as 234	Incorrect Format Assumptions	Library Bug		Yes	
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	TRUE	python	cpython	datetime.replace() is very slow	https://github.com/python/cpython/issues/112919	https://github.com/eltoder/cpython/commit/0f5eddbf371bf86a1a39a108075a1a8de2ea90cc	60455	0.4449616097	1129	1	0	0																
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	TRUE	jcrist	msgspec	Expand `datetime` support	https://github.com/jcrist/msgspec/issues/220	https://github.com/jcrist/msgspec/pull/221	1972	0.4447710535	17302	1	0	0																
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	SEED-platform	seed	Strftime fails for buildings older than 1900	https://github.com/SEED-platform/seed/issues/1439	https://github.com/SEED-platform/seed/pull/1444	106	0.4442925925	1652	1	0	0		Date		Datetime Construction			Medium	High	Medium	Low		OOB Datetimes			Yes	
3: Shrey Sasha	FALSE	FALSE	TRUE	TRUE	FALSE	O365	python-o365	PYTZ removal causes errors in latest release	https://github.com/O365/python-o365/issues/1011	https://github.com/O365/python-o365/pull/1038	1586	0.4403064509	8747	1	0	0																
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	FALSE	googleapis	python-storage	Accessing blob.custom_time errors on 0 microsecond timestamp	https://github.com/googleapis/python-storage/issues/363	https://github.com/googleapis/python-storage/pull/371	420	0.4400521562	3395	1	0	0		Timestamps	String Representation	String Parsing/Formatting (humanized)	String Parsing/Formatting (data)	Replacing/Rounding Datetime Components	High	Medium	Low	Medium	high obsc bc issue only happens when ms is 0	Incorrect Format Assumptions	Library Bug		Yes	
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	FALSE	Pycord-Development	pycord	Task repeats a Hundred Billion Times when task's timezone is not UTC	https://github.com/Pycord-Development/pycord/issues/2187	https://github.com/Pycord-Development/pycord/pull/2196	2671	0.4367994297	4114	1	0	0		Timezone	Timestamps	Timezone Conversions	String Parsing/Formatting (data)		High	Medium	Medium	High	im so confused idk wtf is going on???? INTERESTING / FUNNY	Library Bug			No	
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	sdispater	pendulum	Pendulum can not find timezone on Alpine docker, resulting in `.now()` being broken	https://github.com/sdispater/pendulum/issues/715	https://github.com/sdispater/pendulum/commit/879250702da7e2f51e27c122d8d53cbbb3b734fd	6109	0.4363678703	2805	1	0	1		Timezone		Datetime Construction			Medium	High	Low	Low	INTERESTING (astz() with no local tz)	Using Naïve Datetime Incorrectly			Yes	
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	pydantic	pydantic	Serialization -> de-serialisation fails for small timedelta (< 100 microseconds)	https://github.com/pydantic/pydantic/issues/3315	https://github.com/pydantic/pydantic/pull/3346	19350	0.435709689	2181	1	0	0		Duration		Delta Construction	String Parsing/Formatting (data)		Medium	Medium	Low	Low	passing scientific notation	Precision of Representation	Incorrect Format Assumptions		Specific	
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	TRUE	tobymao	sqlglot	`INTERVAL DAY` used as a type is not parsed as a `sqlglot.exp.DataType` for the postgres dialect	https://github.com/tobymao/sqlglot/issues/2694	https://github.com/tobymao/sqlglot/pull/2698	5871	0.4341066956	1429	1	0	0																
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	pandas-dev	pandas-stubs	BUG: Unsupported operand types for DatetimeIndex, Timestamp and datetime	https://github.com/pandas-dev/pandas-stubs/issues/74	https://github.com/pandas-dev/pandas-stubs/pull/79	217	0.4331407099	1004	1	0	0	duration as in range of time	Duration	Timestamps	Datetime Comparison			Low	Medium	Medium	Medium		TODO			No	
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	GoogleCloudPlatform	professional-services-data-validator	validate row: Spanner TIMESTAMP Throws Exception	https://github.com/GoogleCloudPlatform/professional-services-data-validator/issues/767	https://github.com/GoogleCloudPlatform/professional-services-data-validator/commit/9dc947d6e0972f8aa384f1056ae9a24344183596	382	0.4323078068	1069	1	0	0		String Representation		String Parsing/Formatting (data)			Low	Medium	Very High	Medium	A library update happened to fix it	Library Bug			No	
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	TRUE	xlwings	xlwings	sometimes, datetime objects in lists don't get formatted on Excel (Windows only)	https://github.com/xlwings/xlwings/issues/43	https://github.com/xlwings/xlwings/commit/48bba0c6a7156fd73016d9e0cc5e0dba3379b3c1	2874	0.4320644732	1136	1	0	0																
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	tobymao	sqlglot	Optimizer Error - CAST(string column) + time interval	https://github.com/tobymao/sqlglot/issues/918	https://github.com/tobymao/sqlglot/pull/922	5871	0.4298240087	1459	1	0	0		Date	Timestamps	Datetime Arithmetic	Datetime Construction		Low	Medium	High	Medium		TODO			No	
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	TRUE	nextstrain	augur	filter: Grouping by `day` works when it shouldn't	https://github.com/nextstrain/augur/issues/1069	https://github.com/nextstrain/augur/pull/1070	265	0.429821374	1013	1	0	0																
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	O365	python-o365	Timezone issues on IBM Cloud Functions	https://github.com/O365/python-o365/issues/257	https://github.com/O365/python-o365/commit/ad061bc9754f589c919e06941397aa5e50133f45	1586	0.4284782281	3640	1	0	0		Timezone		Datetime Construction			Low	High	Low	Low	It's not a bug in *this* library, but it's arguably still a bug	Incorrect API usage			No	
	TRUE	FALSE	FALSE	FALSE	FALSE	danielgtaylor	python-betterproto	Timestamp bad parsing	https://github.com/danielgtaylor/python-betterproto/issues/407	https://github.com/Gobot1234/python-betterproto/commit/193c9137c3af9f4a88aa3f75d56429314243d510	1423	0.42779501	9372	1	0	0		Timestamps		Datetime Construction			Medium	Medium	Medium	Medium		OOB Timestamps	Library Bug		Yes	
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	sdispater	pendulum	Duration methods (total_days(), in_days()) return incorrect values and/or do not match docs	https://github.com/sdispater/pendulum/issues/475	https://github.com/sdispater/pendulum/pull/482	6109	0.4277014632	2924	1	0	1		Duration		Querying Datetime Components			Low	Medium	High	High		Unintuitive Arithmetic			Yes	
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	scrapinghub	dateparser	Timezone confusion (mine)	https://github.com/scrapinghub/dateparser/issues/212	https://github.com/scrapinghub/dateparser/pull/235	2480	0.4273058764	1198	1	0	0		Timezone	String Representation	String Parsing/Formatting (humanized)	Datetime Construction		Low	Medium	High	Medium		Incorrect Format Assumptions			No	
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	quantopian	trading_calendars	"TypeError: data is already tz-aware UTC" in get_calendar()	https://github.com/quantopian/trading_calendars/issues/45	https://github.com/quantopian/trading_calendars/pull/48	605	0.4270354022	1261	1	0	0		Timezone		Datetime Construction			Low	Medium	Very High	Low		Compatibility Issues			No	
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	FALSE	zulip	zulip	Replace naive datetimes in the asana, basecamp, and codebase integrations.	https://github.com/zulip/zulip/issues/3809	https://github.com/roberthoenig/zulip/commit/f07704b6018505b510d27543e34fa9bda590c5f5	20271	0.4270049814	2106	1	0	0		Timezone		Datetime Construction	Library Conversions		Medium	Medium	Medium	Low	adding tz info for naive datetime objects; library conv bc they imported pytz	Using Naïve Datetime Incorrectly	Compatibility Issues	Adding Support for New Libraries	Specific	
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	FALSE	jcrist	msgspec	Retain timezone offset for datetime	https://github.com/jcrist/msgspec/issues/384	https://github.com/jcrist/msgspec/pull/391	1972	0.4268266929	3394	1	0	0		Timezone		Timezone Conversions	Datetime Construction		Medium	Low	Medium	Medium	med/high obsc bc it doesnt/hasnt broken anything yet; also false pos bc its in c/rust??	Dropping Timezones			No	
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	pydantic	pydantic	Date string coerced to datetime infers timezone	https://github.com/pydantic/pydantic/issues/8762	https://github.com/pydantic/pydantic-core/pull/1193	19350	0.4257122641	2670	1	0	0		Timezone		Datetime Construction			Low	Medium	Low	Low	assuming dt is utc	Using Naïve Datetime Incorrectly			Specific	
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	NatLibFi	Annif	Problem parsing timestamps from Maui Server	https://github.com/NatLibFi/Annif/issues/431	https://github.com/NatLibFi/Annif/commit/bd1c68f8933db6ba183b0771bfd6e211cd9f19c9	186	0.4251568676	1144	1	0	0		Timezone		String Parsing/Formatting (data)			Medium	High	High	Medium		Incorrect Format Assumptions			Yes	
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	TRUE	ibis-project	ibis	feat: support 2+ arguments to `ibis.interval()`	https://github.com/ibis-project/ibis/issues/5983	https://github.com/ibis-project/ibis/pull/6138	4407	0.4243198527	1121	1	0	0																
